x,y1,y2
15.67,0.926519814,0.09706428
15.68,0.926685445,0.097167676
15.69,0.926850851,0.097270896
15.7,0.927016032,0.097373942
15.71,0.927180988,0.097476811
15.72,0.92734572,0.097579505
15.73,0.927510227,0.097682023
15.74,0.92767451,0.097784364
15.75,0.927838569,0.097886529
15.76,0.928002404,0.097988516
15.77,0.928166015,0.098090326
15.78,0.928329402,0.098191959
15.79,0.928492566,0.098293413
15.8,0.928655506,0.09839469
15.81,0.928818223,0.098495788
15.82,0.928980717,0.098596707
15.83,0.929142988,0.098697448
15.84,0.929305037,0.098798009
15.85,0.929466862,0.098898391
15.86,0.929628465,0.098998593
15.87,0.929789846,0.099098615
15.88,0.929951005,0.099198457
15.89,0.930111941,0.099298119
15.9,0.930272656,0.099397599
15.91,0.930433148,0.099496899
15.92,0.93059342,0.099596018
15.93,0.930753469,0.099694956
15.94,0.930913298,0.099793711
15.95,0.931072905,0.099892285
15.96,0.931232291,0.099990677
15.97,0.931391456,0.100088887
15.98,0.931550401,0.100186915
15.99,0.931709125,0.100284759
16,0.931867629,0.100382421
16.01,0.932025912,0.1004799
16.02,0.932183975,0.100577196
16.03,0.932341818,0.100674308
16.04,0.932499442,0.100771236
16.05,0.932656846,0.100867981
16.06,0.93281403,0.100964542
16.07,0.932970995,0.101060918
16.08,0.933127741,0.101157111
16.09,0.933284267,0.101253118
16.1,0.933440575,0.101348942
16.11,0.933596664,0.10144458
16.12,0.933752534,0.101540033
16.13,0.933908186,0.101635301
16.14,0.93406362,0.101730384
16.15,0.934218835,0.101825281
16.16,0.934373833,0.101919993
16.17,0.934528612,0.102014519
16.18,0.934683174,0.102108859
16.19,0.934837519,0.102203012
16.2,0.934991646,0.10229698
16.21,0.935145555,0.102390762
16.22,0.935299248,0.102484357
16.23,0.935452724,0.102577765
16.24,0.935605983,0.102670987
16.25,0.935759025,0.102764022
16.26,0.935911851,0.10285687
16.27,0.936064461,0.102949531
16.28,0.936216854,0.103042005
16.29,0.936369032,0.103134291
16.3,0.936520994,0.103226391
16.31,0.93667274,0.103318303
16.32,0.93682427,0.103410027
16.33,0.936975585,0.103501563
16.34,0.937126685,0.103592912
16.35,0.93727757,0.103684073
16.36,0.93742824,0.103775047
16.37,0.937578695,0.103865832
16.38,0.937728935,0.103956429
16.39,0.937878961,0.104046838
16.4,0.938028773,0.104137059
16.41,0.938178371,0.104227091
16.42,0.938327754,0.104316935
16.43,0.938476924,0.104406591
16.44,0.938625881,0.104496058
16.45,0.938774623,0.104585337
16.46,0.938923153,0.104674427
16.47,0.939071469,0.104763328
16.48,0.939219572,0.104852041
16.49,0.939367462,0.104940565
16.5,0.93951514,0.105028901
16.51,0.939662605,0.105117047
16.52,0.939809858,0.105205005
16.53,0.939956898,0.105292774
16.54,0.940103726,0.105380354
16.55,0.940250343,0.105467745
16.56,0.940396747,0.105554947
16.57,0.94054294,0.10564196
16.58,0.940688922,0.105728784
16.59,0.940834692,0.105815419
16.6,0.940980251,0.105901865
16.61,0.941125599,0.105988122
16.62,0.941270737,0.106074189
16.63,0.941415663,0.106160068
16.64,0.94156038,0.106245758
16.65,0.941704886,0.106331259
16.66,0.941849181,0.10641657
16.67,0.941993267,0.106501693
16.68,0.942137143,0.106586627
16.69,0.942280809,0.106671371
16.7,0.942424266,0.106755927
16.71,0.942567513,0.106840293
16.72,0.942710551,0.106924471
16.73,0.94285338,0.107008459
16.74,0.942996,0.107092259
16.75,0.943138411,0.10717587
16.76,0.943280614,0.107259292
16.77,0.943422608,0.107342525
16.78,0.943564395,0.107425569
16.79,0.943705973,0.107508424
16.8,0.943847343,0.107591091
16.81,0.943988505,0.107673569
16.82,0.94412946,0.107755859
16.83,0.944270207,0.10783796
16.84,0.944410747,0.107919872
16.85,0.94455108,0.108001596
16.86,0.944691206,0.108083131
16.87,0.944831125,0.108164478
16.88,0.944970838,0.108245637
16.89,0.945110344,0.108326607
16.9,0.945249644,0.108407389
16.91,0.945388737,0.108487984
16.92,0.945527625,0.10856839
16.93,0.945666307,0.108648608
16.94,0.945804783,0.108728638
16.95,0.945943054,0.108808481
16.96,0.946081119,0.108888135
16.97,0.94621898,0.108967602
16.98,0.946356635,0.109046882
16.99,0.946494085,0.109125974
17,0.946631331,0.109204878
17.01,0.946768372,0.109283596
17.02,0.946905209,0.109362126
17.03,0.947041842,0.109440468
17.04,0.947178271,0.109518624
17.05,0.947314496,0.109596593
17.06,0.947450517,0.109674376
17.07,0.947586335,0.109751971
17.08,0.947721949,0.10982938
17.09,0.94785736,0.109906602
17.1,0.947992568,0.109983638
17.11,0.948127574,0.110060488
17.12,0.948262376,0.110137152
17.13,0.948396976,0.110213629
17.14,0.948531374,0.110289921
17.15,0.94866557,0.110366027
17.16,0.948799563,0.110441947
17.17,0.948933355,0.110517682
17.18,0.949066945,0.110593231
17.19,0.949200333,0.110668595
17.2,0.94933352,0.110743774
17.21,0.949466506,0.110818768
17.22,0.949599291,0.110893577
17.23,0.949731875,0.110968201
17.24,0.949864258,0.11104264
17.25,0.949996441,0.111116896
17.26,0.950128424,0.111190966
17.27,0.950260206,0.111264853
17.28,0.950391788,0.111338556
17.29,0.95052317,0.111412075
17.3,0.950654353,0.11148541
17.31,0.950785336,0.111558561
17.32,0.95091612,0.11163153
17.33,0.951046704,0.111704315
17.34,0.95117709,0.111776917
17.35,0.951307276,0.111849335
17.36,0.951437264,0.111921572
17.37,0.951567054,0.111993625
17.38,0.951696645,0.112065497
17.39,0.951826038,0.112137186
17.4,0.951955233,0.112208692
17.41,0.95208423,0.112280017
17.42,0.952213029,0.112351161
17.43,0.952341631,0.112422122
17.44,0.952470036,0.112492903
17.45,0.952598243,0.112563502
17.46,0.952726253,0.11263392
17.47,0.952854067,0.112704157
17.48,0.952981684,0.112774214
17.49,0.953109104,0.11284409
17.5,0.953236328,0.112913786
17.51,0.953363356,0.112983302
17.52,0.953490188,0.113052638
17.53,0.953616824,0.113121794
17.54,0.953743264,0.113190771
17.55,0.953869509,0.113259569
17.56,0.953995559,0.113328187
17.57,0.954121414,0.113396627
17.58,0.954247073,0.113464887
17.59,0.954372538,0.11353297
17.6,0.954497808,0.113600874
17.61,0.954622884,0.1136686
17.62,0.954747765,0.113736148
17.63,0.954872452,0.113803518
17.64,0.954996946,0.113870711
17.65,0.955121245,0.113937726
17.66,0.955245351,0.114004565
17.67,0.955369264,0.114071227
17.68,0.955492983,0.114137712
17.69,0.955616509,0.114204021
17.7,0.955739843,0.114270154
17.71,0.955862983,0.11433611
17.72,0.955985931,0.114401891
17.73,0.956108687,0.114467497
17.74,0.95623125,0.114532927
17.75,0.956353621,0.114598182
17.76,0.956475801,0.114663262
17.77,0.956597788,0.114728168
17.78,0.956719584,0.114792899
17.79,0.956841189,0.114857457
17.8,0.956962603,0.11492184
17.81,0.957083825,0.11498605
17.82,0.957204857,0.115050086
17.83,0.957325698,0.115113949
17.84,0.957446348,0.115177639
17.85,0.957566808,0.115241156
17.86,0.957687078,0.115304501
17.87,0.957807158,0.115367674
17.88,0.957927049,0.115430674
17.89,0.958046749,0.115493503
17.9,0.95816626,0.115556161
17.91,0.958285582,0.115618647
17.92,0.958404714,0.115680962
17.93,0.958523658,0.115743106
17.94,0.958642413,0.11580508
17.95,0.958760979,0.115866884
17.96,0.958879357,0.115928517
17.97,0.958997547,0.115989981
17.98,0.959115548,0.116051275
17.99,0.959233362,0.1161124
18,0.959350988,0.116173356
18.01,0.959468426,0.116234143
18.02,0.959585677,0.116294762
18.03,0.959702741,0.116355213
18.04,0.959819617,0.116415495
18.05,0.959936307,0.11647561
18.06,0.96005281,0.116535558
18.07,0.960169127,0.116595338
18.08,0.960285257,0.116654952
18.09,0.960401201,0.116714398
18.1,0.960516959,0.116773679
18.11,0.960632532,0.116832793
18.12,0.960747918,0.116891741
18.13,0.960863119,0.116950524
18.14,0.960978135,0.117009142
18.15,0.961092966,0.117067594
18.16,0.961207612,0.117125882
18.17,0.961322073,0.117184005
18.18,0.961436349,0.117241964
18.19,0.961550441,0.117299759
18.2,0.961664349,0.11735739
18.21,0.961778073,0.117414858
18.22,0.961891613,0.117472163
18.23,0.962004969,0.117529305
18.24,0.962118141,0.117586285
18.25,0.96223113,0.117643102
18.26,0.962343936,0.117699757
18.27,0.962456559,0.11775625
18.28,0.962569,0.117812582
18.29,0.962681257,0.117868753
18.3,0.962793332,0.117924763
18.31,0.962905225,0.117980612
18.32,0.963016935,0.118036301
18.33,0.963128464,0.11809183
18.34,0.963239811,0.1181472
18.35,0.963350976,0.11820241
18.36,0.96346196,0.11825746
18.37,0.963572763,0.118312352
18.38,0.963683384,0.118367085
18.39,0.963793825,0.11842166
18.4,0.963904085,0.118476077
18.41,0.964014164,0.118530336
18.42,0.964124063,0.118584437
18.43,0.964233782,0.118638382
18.44,0.96434332,0.11869217
18.45,0.964452679,0.118745801
18.46,0.964561859,0.118799275
18.47,0.964670859,0.118852594
18.48,0.964779679,0.118905757
18.49,0.96488832,0.118958765
18.5,0.964996783,0.119011618
18.51,0.965105067,0.119064316
18.52,0.965213172,0.119116859
18.53,0.965321098,0.119169248
18.54,0.965428847,0.119221484
18.55,0.965536417,0.119273565
18.56,0.96564381,0.119325494
18.57,0.965751024,0.119377269
18.58,0.965858062,0.119428892
18.59,0.965964922,0.119480362
18.6,0.966071604,0.11953168
18.61,0.96617811,0.119582846
18.62,0.966284439,0.119633861
18.63,0.966390591,0.119684725
18.64,0.966496567,0.119735437
18.65,0.966602367,0.119786
18.66,0.96670799,0.119836411
18.67,0.966813438,0.119886673
18.68,0.96691871,0.119936785
18.69,0.967023806,0.119986748
18.7,0.967128727,0.120036561
18.71,0.967233472,0.120086226
18.72,0.967338043,0.120135743
18.73,0.967442439,0.120185111
18.74,0.96754666,0.120234331
18.75,0.967650707,0.120283404
18.76,0.967754579,0.120332329
18.77,0.967858277,0.120381108
18.78,0.967961801,0.12042974
18.79,0.968065152,0.120478225
18.8,0.968168329,0.120526565
18.81,0.968271332,0.120574759
18.82,0.968374162,0.120622807
18.83,0.96847682,0.12067071
18.84,0.968579304,0.120718469
18.85,0.968681615,0.120766083
18.86,0.968783754,0.120813553
18.87,0.968885721,0.120860879
18.88,0.968987516,0.120908061
18.89,0.969089138,0.1209551
18.9,0.969190589,0.121001996
18.91,0.969291868,0.12104875
18.92,0.969392976,0.121095361
18.93,0.969493912,0.121141831
18.94,0.969594678,0.121188158
18.95,0.969695272,0.121234344
18.96,0.969795696,0.121280389
18.97,0.969895949,0.121326294
18.98,0.969996032,0.121372058
18.99,0.970095945,0.121417681
19,0.970195687,0.121463165
19.01,0.97029526,0.121508509
19.02,0.970394663,0.121553715
19.03,0.970493897,0.121598781
19.04,0.970592961,0.121643709
19.05,0.970691857,0.121688498
19.06,0.970790583,0.121733149
19.07,0.970889141,0.121777663
19.08,0.97098753,0.12182204
19.09,0.971085751,0.121866279
19.1,0.971183803,0.121910382
19.11,0.971281688,0.121954348
19.12,0.971379404,0.121998178
19.13,0.971476953,0.122041873
19.14,0.971574335,0.122085432
19.15,0.971671549,0.122128855
19.16,0.971768596,0.122172144
19.17,0.971865476,0.122215299
19.18,0.97196219,0.122258319
19.19,0.972058737,0.122301205
19.2,0.972155117,0.122343958
19.21,0.972251331,0.122386578
19.22,0.97234738,0.122429064
19.23,0.972443262,0.122471418
19.24,0.972538979,0.12251364
19.25,0.97263453,0.122555729
19.26,0.972729916,0.122597687
19.27,0.972825137,0.122639513
19.28,0.972920193,0.122681209
19.29,0.973015084,0.122722773
19.3,0.97310981,0.122764207
19.31,0.973204372,0.122805511
19.32,0.97329877,0.122846685
19.33,0.973393004,0.12288773
19.34,0.973487074,0.122928645
19.35,0.97358098,0.122969432
19.36,0.973674723,0.12301009
19.37,0.973768302,0.123050619
19.38,0.973861719,0.123091021
19.39,0.973954972,0.123131295
19.4,0.974048063,0.123171442
19.41,0.974140991,0.123211461
19.42,0.974233756,0.123251354
19.43,0.97432636,0.123291121
19.44,0.974418801,0.123330761
19.45,0.974511081,0.123370276
19.46,0.974603198,0.123409665
19.47,0.974695155,0.123448929
19.48,0.97478695,0.123488068
19.49,0.974878584,0.123527082
19.5,0.974970057,0.123565973
19.51,0.975061369,0.123604739
19.52,0.97515252,0.123643382
19.53,0.975243511,0.123681902
19.54,0.975334342,0.123720298
19.55,0.975425013,0.123758572
19.56,0.975515524,0.123796723
19.57,0.975605875,0.123834753
19.58,0.975696067,0.12387266
19.59,0.9757861,0.123910447
19.6,0.975875973,0.123948112
19.61,0.975965687,0.123985656
19.62,0.976055243,0.12402308
19.63,0.97614464,0.124060383
19.64,0.976233879,0.124097567
19.65,0.976322959,0.124134631
19.66,0.976411881,0.124171575
19.67,0.976500646,0.124208401
19.68,0.976589253,0.124245108
19.69,0.976677702,0.124281697
19.7,0.976765994,0.124318167
19.71,0.976854129,0.12435452
19.72,0.976942106,0.124390755
19.73,0.977029928,0.124426873
19.74,0.977117592,0.124462875
19.75,0.9772051,0.12449876
19.76,0.977292452,0.124534528
19.77,0.977379648,0.124570181
19.78,0.977466688,0.124605718
19.79,0.977553572,0.124641139
19.8,0.977640301,0.124676446
19.81,0.977726874,0.124711638
19.82,0.977813293,0.124746715
19.83,0.977899556,0.124781679
19.84,0.977985665,0.124816528
19.85,0.978071619,0.124851264
19.86,0.978157418,0.124885887
19.87,0.978243064,0.124920397
19.88,0.978328555,0.124954795
19.89,0.978413892,0.12498908
19.9,0.978499076,0.125023253
19.91,0.978584107,0.125057314
19.92,0.978668984,0.125091264
19.93,0.978753707,0.125125103
19.94,0.978838278,0.125158831
19.95,0.978922696,0.125192448
19.96,0.979006962,0.125225955
19.97,0.979091075,0.125259353
19.98,0.979175036,0.125292641
19.99,0.979258845,0.125325819
20,0.979342502,0.125358888
20.01,0.979426007,0.125391849
20.02,0.979509361,0.125424701
20.03,0.979592564,0.125457445
20.04,0.979675615,0.125490082
20.05,0.979758515,0.12552261
20.06,0.979841265,0.125555032
20.07,0.979923864,0.125587346
20.08,0.980006313,0.125619554
20.09,0.980088611,0.125651656
20.1,0.98017076,0.125683651
20.11,0.980252758,0.125715541
20.12,0.980334607,0.125747325
20.13,0.980416307,0.125779004
20.14,0.980497857,0.125810578
20.15,0.980579258,0.125842047
20.16,0.98066051,0.125873412
20.17,0.980741613,0.125904673
20.18,0.980822568,0.12593583
20.19,0.980903374,0.125966884
20.2,0.980984032,0.125997835
20.21,0.981064542,0.126028683
20.22,0.981144905,0.126059428
20.23,0.981225119,0.126090071
20.24,0.981305186,0.126120612
20.25,0.981385106,0.126151051
20.26,0.981464878,0.126181388
20.27,0.981544504,0.126211625
20.28,0.981623983,0.126241761
20.29,0.981703315,0.126271796
20.3,0.981782501,0.12630173
20.31,0.981861541,0.126331565
20.32,0.981940434,0.1263613
20.33,0.982019182,0.126390936
20.34,0.982097784,0.126420472
20.35,0.982176241,0.12644991
20.36,0.982254552,0.126479249
20.37,0.982332718,0.126508489
20.38,0.98241074,0.126537632
20.39,0.982488616,0.126566677
20.4,0.982566348,0.126595624
20.41,0.982643936,0.126624474
20.42,0.982721379,0.126653227
20.43,0.982798678,0.126681884
20.44,0.982875833,0.126710444
20.45,0.982952845,0.126738908
20.46,0.983029713,0.126767276
20.47,0.983106438,0.126795549
20.48,0.98318302,0.126823727
20.49,0.983259459,0.126851809
20.5,0.983335755,0.126879797
20.51,0.983411908,0.126907691
20.52,0.983487919,0.12693549
20.53,0.983563788,0.126963195
20.54,0.983639515,0.126990807
20.55,0.9837151,0.127018325
20.56,0.983790543,0.127045751
20.57,0.983865845,0.127073083
20.58,0.983941005,0.127100324
20.59,0.984016025,0.127127471
20.6,0.984090903,0.127154527
20.61,0.984165641,0.127181491
20.62,0.984240238,0.127208364
20.63,0.984314694,0.127235146
20.64,0.98438901,0.127261836
20.65,0.984463187,0.127288436
20.66,0.984537223,0.127314946
20.67,0.98461112,0.127341366
20.68,0.984684877,0.127367695
20.69,0.984758495,0.127393936
20.7,0.984831974,0.127420087
20.71,0.984905313,0.127446148
20.72,0.984978514,0.127472122
20.73,0.985051577,0.127498006
20.74,0.985124501,0.127523803
20.75,0.985197287,0.127549511
20.76,0.985269934,0.127575132
20.77,0.985342444,0.127600665
20.78,0.985414816,0.127626111
20.79,0.985487051,0.12765147
20.8,0.985559148,0.127676743
20.81,0.985631108,0.127701929
20.82,0.985702931,0.127727029
20.83,0.985774617,0.127752043
20.84,0.985846167,0.127776971
20.85,0.98591758,0.127801814
20.86,0.985988857,0.127826572
20.87,0.986059998,0.127851245
20.88,0.986131003,0.127875833
20.89,0.986201872,0.127900338
20.9,0.986272606,0.127924758
20.91,0.986343204,0.127949094
20.92,0.986413667,0.127973346
20.93,0.986483996,0.127997516
20.94,0.986554189,0.128021602
20.95,0.986624248,0.128045605
20.96,0.986694172,0.128069526
20.97,0.986763962,0.128093365
20.98,0.986833618,0.128117121
20.99,0.98690314,0.128140796
21,0.986972528,0.128164389
21.01,0.987041783,0.128187901
21.02,0.987110904,0.128211332
21.03,0.987179892,0.128234681
21.04,0.987248747,0.128257951
21.05,0.987317469,0.12828114
21.06,0.987386059,0.128304249
21.07,0.987454516,0.128327278
21.08,0.987522841,0.128350227
21.09,0.987591033,0.128373097
21.1,0.987659094,0.128395889
21.11,0.987727023,0.128418601
21.12,0.98779482,0.128441234
21.13,0.987862486,0.12846379
21.14,0.987930021,0.128486267
21.15,0.987997424,0.128508666
21.16,0.988064697,0.128530988
21.17,0.988131839,0.128553232
21.18,0.988198851,0.128575399
21.19,0.988265732,0.128597489
21.2,0.988332483,0.128619503
21.21,0.988399104,0.12864144
21.22,0.988465595,0.128663301
21.23,0.988531957,0.128685086
21.24,0.988598189,0.128706795
21.25,0.988664292,0.128728429
21.26,0.988730266,0.128749987
21.27,0.988796111,0.12877147
21.28,0.988861827,0.128792879
21.29,0.988927414,0.128814213
21.3,0.988992874,0.128835473
21.31,0.989058205,0.128856659
21.32,0.989123408,0.128877771
21.33,0.989188483,0.128898809
21.34,0.98925343,0.128919774
21.35,0.98931825,0.128940665
21.36,0.989382943,0.128961484
21.37,0.989447509,0.12898223
21.38,0.989511947,0.129002904
21.39,0.989576259,0.129023505
21.4,0.989640444,0.129044035
21.41,0.989704503,0.129064493
21.42,0.989768436,0.129084879
21.43,0.989832242,0.129105193
21.44,0.989895923,0.129125437
21.45,0.989959477,0.12914561
21.46,0.990022907,0.129165712
21.47,0.990086211,0.129185744
21.48,0.99014939,0.129205705
21.49,0.990212443,0.129225597
21.5,0.990275372,0.129245419
21.51,0.990338176,0.129265171
21.52,0.990400856,0.129284854
21.53,0.990463412,0.129304468
21.54,0.990525843,0.129324013
21.55,0.990588151,0.129343489
21.56,0.990650334,0.129362897
21.57,0.990712394,0.129382237
21.58,0.990774331,0.129401509
21.59,0.990836144,0.129420713
21.6,0.990897835,0.129439849
21.61,0.990959402,0.129458918
21.62,0.991020847,0.12947792
21.63,0.991082169,0.129496855
21.64,0.991143369,0.129515724
21.65,0.991204446,0.129534526
21.66,0.991265402,0.129553262
21.67,0.991326235,0.129571931
21.68,0.991386947,0.129590535
21.69,0.991447538,0.129609073
21.7,0.991508007,0.129627546
21.71,0.991568355,0.129645954
21.72,0.991628583,0.129664296
21.73,0.991688689,0.129682574
21.74,0.991748675,0.129700787
21.75,0.99180854,0.129718936
21.76,0.991868285,0.129737021
21.77,0.99192791,0.129755042
21.78,0.991987415,0.129772999
21.79,0.9920468,0.129790892
21.8,0.992106066,0.129808723
21.81,0.992165212,0.12982649
21.82,0.992224239,0.129844194
21.83,0.992283147,0.129861836
21.84,0.992341937,0.129879415
21.85,0.992400607,0.129896931
21.86,0.992459159,0.129914386
21.87,0.992517593,0.129931779
21.88,0.992575908,0.12994911
21.89,0.992634105,0.12996638
21.9,0.992692185,0.129983588
21.91,0.992750147,0.130000735
21.92,0.992807992,0.130017822
21.93,0.992865719,0.130034847
21.94,0.992923329,0.130051813
21.95,0.992980822,0.130068718
21.96,0.993038198,0.130085562
21.97,0.993095458,0.130102347
21.98,0.993152601,0.130119073
21.99,0.993209628,0.130135738
22,0.993266539,0.130152345
22.01,0.993323334,0.130168892
22.02,0.993380013,0.130185381
22.03,0.993436576,0.130201811
22.04,0.993493025,0.130218182
22.05,0.993549357,0.130234495
22.06,0.993605575,0.13025075
22.07,0.993661678,0.130266946
22.08,0.993717667,0.130283086
22.09,0.99377354,0.130299167
22.1,0.9938293,0.130315191
22.11,0.993884945,0.130331158
22.12,0.993940476,0.130347068
22.13,0.993995893,0.130362922
22.14,0.994051197,0.130378718
22.15,0.994106387,0.130394458
22.16,0.994161463,0.130410142
22.17,0.994216427,0.13042577
22.18,0.994271277,0.130441342
22.19,0.994326015,0.130456859
22.2,0.99438064,0.13047232
22.21,0.994435153,0.130487725
22.22,0.994489553,0.130503076
22.23,0.994543841,0.130518371
22.24,0.994598017,0.130533612
22.25,0.994652081,0.130548798
22.26,0.994706034,0.13056393
22.27,0.994759875,0.130579008
22.28,0.994813605,0.130594031
22.29,0.994867224,0.130609001
22.3,0.994920731,0.130623917
22.31,0.994974128,0.13063878
22.32,0.995027415,0.130653589
22.33,0.995080591,0.130668345
22.34,0.995133656,0.130683049
22.35,0.995186612,0.130697699
22.36,0.995239457,0.130712297
22.37,0.995292193,0.130726842
22.38,0.995344819,0.130741336
22.39,0.995397336,0.130755777
22.4,0.995449743,0.130770166
22.41,0.995502042,0.130784504
22.42,0.995554231,0.13079879
22.43,0.995606312,0.130813024
22.44,0.995658284,0.130827208
22.45,0.995710148,0.13084134
22.46,0.995761903,0.130855422
22.47,0.99581355,0.130869453
22.48,0.99586509,0.130883433
22.49,0.995916521,0.130897363
22.5,0.995967846,0.130911243
22.51,0.996019062,0.130925073
22.52,0.996070172,0.130938853
22.53,0.996121174,0.130952584
22.54,0.996172069,0.130966265
22.55,0.996222858,0.130979896
22.56,0.99627354,0.130993479
22.57,0.996324116,0.131007012
22.58,0.996374585,0.131020497
22.59,0.996424949,0.131033933
22.6,0.996475206,0.131047321
22.61,0.996525358,0.13106066
22.62,0.996575404,0.131073951
22.63,0.996625344,0.131087194
22.64,0.99667518,0.131100389
22.65,0.99672491,0.131113537
22.66,0.996774536,0.131126637
22.67,0.996824056,0.13113969
22.68,0.996873473,0.131152695
22.69,0.996922784,0.131165654
22.7,0.996971992,0.131178565
22.71,0.997021095,0.13119143
22.72,0.997070095,0.131204249
22.73,0.99711899,0.131217021
22.74,0.997167782,0.131229747
22.75,0.997216471,0.131242426
22.76,0.997265056,0.13125506
22.77,0.997313539,0.131267648
22.78,0.997361918,0.131280191
22.79,0.997410195,0.131292688
22.8,0.997458369,0.13130514
22.81,0.99750644,0.131317546
22.82,0.99755441,0.131329908
22.83,0.997602277,0.131342225
22.84,0.997650042,0.131354497
22.85,0.997697706,0.131366725
22.86,0.997745268,0.131378908
22.87,0.997792728,0.131391047
22.88,0.997840087,0.131403142
22.89,0.997887345,0.131415193
22.9,0.997934502,0.131427201
22.91,0.997981558,0.131439165
22.92,0.998028514,0.131451085
22.93,0.998075369,0.131462962
22.94,0.998122124,0.131474796
22.95,0.998168779,0.131486587
22.96,0.998215333,0.131498335
22.97,0.998261788,0.13151004
22.98,0.998308143,0.131521703
22.99,0.998354399,0.131533324
23,0.998400556,0.131544902
23.01,0.998446613,0.131556438
23.02,0.998492571,0.131567932
23.03,0.99853843,0.131579384
23.04,0.998584191,0.131590795
23.05,0.998629853,0.131602164
23.06,0.998675417,0.131613491
23.07,0.998720882,0.131624778
23.08,0.99876625,0.131636023
23.09,0.998811519,0.131647227
23.1,0.998856691,0.131658391
23.11,0.998901766,0.131669513
23.12,0.998946743,0.131680596
23.13,0.998991622,0.131691637
23.14,0.999036405,0.131702639
23.15,0.999081091,0.131713601
23.16,0.999125679,0.131724522
23.17,0.999170172,0.131735404
23.18,0.999214568,0.131746246
23.19,0.999258867,0.131757048
23.2,0.999303071,0.131767811
23.21,0.999347178,0.131778535
23.22,0.99939119,0.131789219
23.23,0.999435106,0.131799865
23.24,0.999478927,0.131810471
23.25,0.999522652,0.131821039
23.26,0.999566282,0.131831569
23.27,0.999609817,0.131842059
23.28,0.999653257,0.131852512
23.29,0.999696603,0.131862926
23.3,0.999739854,0.131873302
23.31,0.999783011,0.131883641
23.32,0.999826073,0.131893941
23.33,0.999869042,0.131904204
23.34,0.999911916,0.131914429
23.35,0.999954697,0.131924617
23.36,0.999997384,0.131934768
23.37,1.000039978,0.131944881
23.38,1.000082478,0.131954957
23.39,1.000124885,0.131964997
23.4,1.0001672,0.131975
23.41,1.000209421,0.131984966
23.42,1.00025155,0.131994895
23.43,1.000293587,0.132004789
23.44,1.000335531,0.132014646
23.45,1.000377383,0.132024466
23.46,1.000419143,0.132034251
23.47,1.000460811,0.132044
23.48,1.000502387,0.132053714
23.49,1.000543872,0.132063391
23.5,1.000585266,0.132073033
23.51,1.000626568,0.13208264
23.52,1.000667779,0.132092212
23.53,1.000708899,0.132101748
23.54,1.000749928,0.13211125
23.55,1.000790867,0.132120716
23.56,1.000831716,0.132130148
23.57,1.000872474,0.132139546
23.58,1.000913141,0.132148908
23.59,1.000953719,0.132158237
23.6,1.000994207,0.132167531
23.61,1.001034606,0.132176791
23.62,1.001074915,0.132186017
23.63,1.001115134,0.132195209
23.64,1.001155264,0.132204367
23.65,1.001195305,0.132213492
23.66,1.001235257,0.132222583
23.67,1.001275121,0.13223164
23.68,1.001314896,0.132240665
23.69,1.001354582,0.132249656
23.7,1.00139418,0.132258614
23.71,1.00143369,0.132267539
23.72,1.001473112,0.132276432
23.73,1.001512446,0.132285291
23.74,1.001551692,0.132294118
23.75,1.001590851,0.132302913
23.76,1.001629922,0.132311675
23.77,1.001668906,0.132320405
23.78,1.001707804,0.132329103
23.79,1.001746614,0.132337769
23.8,1.001785337,0.132346402
23.81,1.001823974,0.132355004
23.82,1.001862524,0.132363575
23.83,1.001900988,0.132372114
23.84,1.001939365,0.132380621
23.85,1.001977657,0.132389097
23.86,1.002015863,0.132397542
23.87,1.002053983,0.132405955
23.88,1.002092017,0.132414338
23.89,1.002129966,0.13242269
23.9,1.00216783,0.132431011
23.91,1.002205609,0.132439301
23.92,1.002243302,0.13244756
23.93,1.002280911,0.13245579
23.94,1.002318435,0.132463988
23.95,1.002355875,0.132472157
23.96,1.00239323,0.132480295
23.97,1.002430501,0.132488404
23.98,1.002467688,0.132496482
23.99,1.002504791,0.132504531
24,1.00254181,0.13251255
24.01,1.002578745,0.132520539
24.02,1.002615597,0.132528499
24.03,1.002652366,0.132536429
24.04,1.002689052,0.13254433
24.05,1.002725654,0.132552202
24.06,1.002762174,0.132560045
24.07,1.00279861,0.132567859
24.08,1.002834965,0.132575644
24.09,1.002871236,0.1325834
24.1,1.002907426,0.132591128
24.11,1.002943533,0.132598827
24.12,1.002979558,0.132606497
24.13,1.003015501,0.13261414
24.14,1.003051363,0.132621753
24.15,1.003087143,0.132629339
24.16,1.003122842,0.132636897
24.17,1.003158459,0.132644427
24.18,1.003193995,0.132651928
24.19,1.003229451,0.132659403
24.2,1.003264825,0.132666849
24.21,1.003300119,0.132674268
24.22,1.003335332,0.132681659
24.23,1.003370464,0.132689023
24.24,1.003405517,0.13269636
24.25,1.003440489,0.13270367
24.26,1.003475382,0.132710952
24.27,1.003510194,0.132718208
24.28,1.003544927,0.132725437
24.29,1.00357958,0.132732639
24.3,1.003614154,0.132739814
24.31,1.003648649,0.132746963
24.32,1.003683064,0.132754085
24.33,1.003717401,0.13276118
24.34,1.003751658,0.13276825
24.35,1.003785837,0.132775293
24.36,1.003819938,0.13278231
24.37,1.00385396,0.132789302
24.38,1.003887904,0.132796267
24.39,1.00392177,0.132803206
24.4,1.003955558,0.13281012
24.41,1.003989268,0.132817008
